,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,cell_index
1,0.057113353,-0.18649478,-0.0034027472,-0.13032155,-0.39897576,0.60373366,0.09542245,1.4283794,-0.7517785,2.152631,1.0356777,-0.84527725,0.33305213,0.3362153,0.004507195,0.7789851,0.19970393,-0.7664996,-0.81842273,0.25679335,5105
4100,1.0059425,0.055703636,0.5047351,-0.63771456,0.3860243,0.5487779,-0.60976,0.8337549,-1.4642446,-2.0992453,-0.15101741,1.0364515,0.4645345,-1.4634067,-1.5071207,-2.0770855,0.8919539,0.978583,-0.3154453,-1.0778865,5106
203,-0.7332249,-0.6157952,-1.1744334,0.33856365,-0.05738242,0.2621253,0.3835902,0.46094993,0.44265085,-0.84990484,0.6152766,-1.4485528,0.95116806,0.5586291,1.2737643,-2.0241623,-0.8148116,-0.27746376,-0.3666432,1.8848517,5107
306,0.88234943,-0.7989974,0.42570043,-1.0758915,0.18667038,-0.8195041,-0.20525438,-0.095489666,0.8884695,-0.9718167,1.2436062,-0.97311634,0.368189,-0.2841602,-0.26506793,0.073009275,-0.5840404,0.4439198,0.79300886,0.26650852,5108
983,-1.1017767,0.20322543,1.0887,-0.37204134,-0.5824383,-0.5996733,1.2417179,-0.24222727,0.7393004,-0.6826916,-0.24593756,-1.9178408,-0.7798742,-0.55830705,-0.4752799,0.22050676,0.20132506,-0.36648175,-1.2226893,0.6750236,5109
3483,-0.097319886,-0.34066454,-0.5696232,-0.054613218,0.45065883,0.45817766,-1.0384244,-1.1637439,0.5626779,-1.5534643,-1.8534092,0.52247334,-0.4628339,0.33694887,-1.052528,0.38059196,0.23536639,0.18241256,0.505862,0.40111563,5110
3776,0.38348666,-0.32842198,0.22024593,-0.28882757,-0.2397346,0.045977093,-0.06775175,-0.9073571,0.63062143,-0.815446,0.7817936,0.17557865,-0.6193763,-0.114376806,-0.22431935,1.0215855,-0.92813486,0.87778175,-1.7440461,1.244576,5111
1674,0.65821666,0.21296702,0.21883385,-0.39753968,-0.10653248,-0.05878629,0.25333998,0.081431545,1.2081734,-0.15237023,1.0132796,0.2993207,-0.3785016,0.74544096,-0.061001368,0.40276593,0.19323742,-0.74166,-0.45717505,0.63785446,5112
885,-0.112257786,-0.6668713,0.20572323,1.4487686,-0.1642345,-1.6709139,-1.4089984,0.057563007,0.09528546,0.33496568,-0.10753877,0.1482133,0.075302735,-0.893779,-0.82247484,-0.010725342,0.42406827,0.2182355,0.25835347,-0.20238777,5113
598,-0.13536313,-1.2673168,-0.83598274,-1.4300869,-0.2120292,1.8125182,-0.017965816,1.3604684,-1.5928413,0.50963455,0.29816034,-0.41592166,1.0804043,-0.5138643,0.5133562,-0.40144515,0.38157985,-0.014736943,-1.2321792,0.6158922,5114
4735,0.41536954,-1.1028452,0.237883,-0.06331538,0.1954691,0.6253002,-0.7872442,-0.36741394,-0.8874049,0.048656695,-0.75093335,0.6422414,-0.024789106,0.67144835,0.8972286,-0.88999164,0.10348981,1.0430887,0.39608973,-0.6275386,5115
4698,-0.70986295,0.3807016,-0.150109,-0.20117453,0.095391564,-0.28061745,-0.53151786,0.23213215,-0.22904113,-0.11867632,0.1571886,-0.039521884,0.05297059,-0.9045184,0.7941698,-0.47837907,1.0133221,-0.6586426,-1.3594266,1.7981049,5116
1305,-0.35595936,0.7326658,-0.35002577,0.37708926,-0.2371027,0.700376,1.1741632,0.17520955,-0.4828191,-0.17790085,0.50000775,0.31366354,-0.26326245,0.7638625,0.28259426,0.2871004,-0.24387813,0.19990098,-0.78142864,1.009345,5117
4791,-0.45991647,0.8334003,-0.44745165,-0.19885871,0.09880951,0.7236554,-0.14279352,0.052079123,-0.95801795,1.7607467,-0.6317781,-0.16908269,0.39512962,0.65002626,0.45927137,0.3890728,0.71926385,-0.9868425,-0.98078895,-2.0521545,5118
2001,-1.3201013,-0.5009282,0.66965914,-1.0648172,-1.0008842,0.3081339,0.29806462,-0.4929534,0.08934507,1.9154131,0.59991384,-1.4835033,0.07280615,1.4050077,0.1066117,0.14021477,-0.20769063,0.1285998,0.37076306,1.0769907,5119
3522,0.62395626,1.1410377,-0.586939,0.0604709,0.17686224,1.0335838,0.41317636,-0.46905753,-0.025592886,-0.9156968,0.34136906,-0.52827054,0.087772995,-0.19522262,-0.16735855,0.45759478,-0.045609828,-0.8881344,-0.6944438,0.96153116,5121
4813,0.26910296,-0.48814115,0.61804783,-0.4209954,-0.12991717,0.43141934,0.7010568,-0.5212408,0.80385166,1.8856188,-1.0791091,-0.11113304,-0.31324655,-0.04089445,0.107591346,1.0233878,-0.48868084,-0.6263733,-0.3292864,-0.031107582,5122
1936,0.9939085,-1.4881934,0.917578,0.057029665,-1.3295618,0.37772515,-1.2759671,-0.17599273,0.15052852,0.5699642,0.89433175,0.33291936,0.6812431,-0.04393951,0.16875003,-0.088473946,0.7027574,0.6577717,-0.085190885,0.75312,5123
2568,-0.97254676,0.2058974,1.0115337,0.21440339,-0.9602689,-1.3347584,0.99828047,-0.42586493,0.29136747,0.57625145,0.15061364,-0.87005115,-0.008362353,-0.025819771,0.7523811,-0.8471953,-0.29140815,1.1953512,-0.59638906,0.5971549,5124
2944,0.25931928,0.7770087,-0.0021587238,-0.5013364,-1.4387225,0.9551759,-0.6981814,-0.70926917,-1.2794677,0.20302151,-0.35054803,0.2662347,0.049798064,-1.0182686,0.4656692,-0.28395954,0.08231944,-0.3370242,-0.0047871023,0.18317498,5125
1012,-0.082557514,0.58734405,-0.28124493,-0.51511085,-0.4575547,-1.0093894,0.30914956,-0.9943012,0.7599967,-0.6536876,-0.41335183,0.25238934,0.754763,0.18180558,0.5063693,-0.8560658,-0.3985446,0.538251,-0.3920744,0.8309947,5126
1301,-0.07642075,-1.38347,-0.6806714,-0.70924664,-1.3887672,0.44297627,-0.044904564,-0.3020148,0.26177374,0.8397248,-0.9092372,0.99547285,-0.2095174,0.574002,-0.68327034,1.0948701,-0.9472101,0.1045713,-0.5837387,0.70093036,5127
179,-0.027764916,-0.43957588,0.49648342,-0.28098953,-0.49568176,-1.3573238,0.09748997,0.39465204,-0.47327238,-0.7490691,0.8187589,0.025878249,-0.3646013,-1.3553239,-0.4214742,0.027203586,-0.3398366,0.33122844,0.34400207,-0.08757381,5128
4953,-0.2771681,0.43416655,-0.33094928,0.042624254,0.44626412,0.30779254,0.65347844,1.2170726,0.52785105,-0.30702743,0.68834174,1.0154703,0.04273267,-0.57475936,0.71039337,0.50457585,0.18291071,0.6911552,-1.7260002,0.9382672,5129
1685,1.0986706,-0.78702146,-0.98717403,-0.40997958,-0.067244455,-0.33943537,-0.10671564,1.2837867,0.6824689,1.7357038,1.7515874,-0.19623564,-0.53990865,-0.25387424,-0.4755129,0.44959307,-0.040165804,0.31632662,0.09432365,0.46539322,5130
1572,0.30254343,0.32142514,0.07693684,-0.71543515,-0.6023921,-0.26466516,0.576088,1.3017291,0.20419788,0.12909736,-0.5822814,-0.6967862,-0.37986553,0.36204636,-1.0971842,1.272115,-0.72599936,0.12230224,-0.28958237,1.2142445,5131
2463,0.23422429,-0.32901233,0.061608955,0.22229114,0.25962964,-0.7953177,-0.5852512,1.0765789,-1.0136427,-0.7727277,-0.6227041,0.91482955,0.09131191,0.05776547,0.10577293,0.25212902,-0.037427492,-0.5238549,-0.27767086,-0.18404992,5132
839,0.09375115,-0.25783488,0.061838828,-0.72356015,0.47814053,-0.12211013,0.9268637,0.6290011,0.08439861,-0.12103067,-0.8788829,-0.5499562,0.50469625,-0.64102024,0.3029373,0.74474466,0.14190322,-0.70703405,-0.07853152,-0.9037794,5133
433,0.12557301,-0.14660048,-0.57499146,1.022883,-0.15516151,0.73312205,0.025641985,0.45886022,-1.193732,-1.2359565,-1.3525926,-0.18928117,-1.4388465,0.089011766,0.23918751,0.04755929,0.18329307,0.2633949,-0.49460483,0.3754145,5134
3739,-0.53459114,0.31310326,0.1509696,0.26884347,-0.5786463,-0.1607655,0.5490197,-0.99609786,0.025017599,-1.779458,1.6457318,-1.0835502,0.008681057,-0.73432076,0.15365909,0.78790396,-0.04833874,-0.21121745,-0.30710998,0.61574686,5136
4246,0.34318575,0.87402034,0.1076673,-0.39358917,0.1587159,-0.39651215,0.67724544,-1.0850683,1.7578859,0.82453585,0.22995463,-1.004029,-0.75573087,0.06890266,-0.23221216,-0.14196834,-0.61695516,-0.37505564,0.010300562,0.755922,5137
922,0.04966304,-0.62667495,0.6601338,0.2810389,-0.084821574,0.6572088,0.8949405,0.7418722,-0.08447231,0.2942584,-0.4348013,0.7988966,-0.244978,0.8358097,-0.7539807,-0.5048792,0.46310836,0.18862256,0.11930415,0.047047578,5138
5224,0.16605097,-0.11741921,0.5828065,-0.53201777,-0.5161579,0.19945525,0.5689787,-0.8182569,-0.23487632,-1.6248854,-1.2598449,-0.06973185,0.1723054,-0.42644805,0.32170913,-0.076217934,0.43840805,0.2631847,-0.64149827,0.048179507,5140
1238,-0.3474789,-1.0527701,-0.84641755,0.6928396,0.7252071,0.058428407,-3.874283,-1.4158399,-1.0313993,-0.048780464,-0.9325457,2.63122,0.4233162,0.22362837,-0.9447476,-3.0894997,1.2439839,0.87728053,1.316762,0.27334782,5142
5072,-0.1812357,-0.915709,-0.8073719,-0.27668166,0.5940138,-0.29110187,0.3987404,1.1806397,-0.038555086,-0.97112197,0.14813091,1.1576753,-0.2103106,-0.042283442,-0.37806752,-0.5274949,-0.25346524,-0.19766119,-0.28275988,0.6408972,5143
4712,0.07867534,-0.3853804,-0.11573521,0.5989571,0.49015972,-0.30119598,-0.83118135,-0.1733582,-0.31085908,-0.8880449,0.6823618,-0.0764588,-0.15973397,0.77907884,-0.033701964,-0.061366882,1.1787642,-0.2326094,0.4372403,-0.0749532,5144
2528,0.0007266756,-1.9601142,-1.0215954,-0.19490321,-0.5895437,0.16260275,-0.0061573237,0.64399606,-0.19996426,0.56836754,0.76988614,1.184457,-0.29953477,1.0705975,-0.2854976,0.35029036,-0.8720306,-0.3806059,-0.2577683,0.80186707,5145
4155,-0.032131262,-0.5877796,0.1232586,-1.4253063,0.35192364,0.06511681,-0.15809423,0.06285347,0.8524944,0.0018384382,-0.41861778,0.14674044,0.05353891,-0.19537409,-0.77245235,1.0823874,0.9237075,0.22882336,0.016662184,-0.59659034,5146
299,-0.40305042,0.21032417,0.44666687,-0.38680124,0.8624124,-0.22869618,-0.39761788,-0.6952615,-0.004338667,-0.41234595,1.6508523,0.76018584,0.27158475,-0.6447267,0.3903219,0.15372051,0.52349645,0.72970283,0.63706285,0.37722364,5147
417,0.5887962,-0.5539261,0.20550217,0.7512735,0.12986135,-0.835356,-0.18640904,1.4690416,-0.08121655,0.6379802,1.3993104,0.82460165,0.34235904,0.4364502,-0.43108898,-0.99122065,0.4099849,0.17596897,-0.44552338,0.3800026,5148
3437,0.66959995,1.1060739,0.35253522,1.183723,0.6842886,1.3144182,-0.022995837,-0.30093843,-0.114122234,0.2465203,1.4354762,-0.06250437,0.73898774,0.709863,0.21753833,0.81581485,0.0073504895,-0.34590724,-0.5449996,0.40366966,5149
3812,-0.17583114,-0.10516596,0.9451572,0.8778703,1.0844293,-1.1928695,0.26931334,-0.3798997,-0.0836081,0.9420106,0.49593288,0.69606394,-0.86285174,-0.49833447,-0.71509707,-0.6628085,0.23602644,-0.7670085,-0.33722568,0.719751,5150
340,-0.3055397,-0.5312546,0.38047674,0.060239717,-1.043588,0.6630057,-0.02869114,0.25271946,-0.011119084,0.07384875,-1.2777708,1.6908557,-1.088419,0.009252775,0.10384186,1.807525,-0.9136812,-0.5924561,-0.8470937,0.38116053,5151
1647,-0.097455814,-1.151345,-0.2276245,0.06952578,0.5781993,0.52701926,0.13479243,-0.14657709,-0.3703214,2.3792403,0.84368324,0.5697333,0.2799888,0.8706686,-0.25921002,0.68853605,-0.62087876,0.5294541,0.4505525,-0.23475069,5152
545,-0.2075585,0.379666,0.76769924,0.5297624,-0.93372047,-0.12481598,1.4400424,0.6794976,-0.16908734,0.5130241,-0.7945054,-1.2981564,0.19363779,0.79076815,0.101189226,0.17287424,-0.38495237,0.25545898,0.19191071,1.9386966,5153
5375,-0.23234263,0.8251035,-1.0590557,-0.013058327,0.58393663,-0.12790243,0.7327066,-0.7481486,-0.20333223,-2.123739,-0.9527311,0.924763,-0.31010377,0.2789265,-0.11726889,0.042020705,-0.39417022,0.55381405,-0.42993656,-0.690299,5154
4893,0.097231574,-0.4062736,-0.08219051,-0.13015097,-0.4150867,0.13465457,0.5939046,0.9925075,-0.17509612,-0.14121938,0.036273874,-1.5754164,-0.124496594,0.28572923,-0.3767021,-0.9759695,0.043449596,0.5531408,-0.21912673,0.25281665,5155
3838,-0.12667148,-0.4936397,0.80898005,0.60744107,-0.46394685,0.82998604,0.6482217,0.1677626,-0.6811865,-0.19302979,-0.26789564,0.4668942,0.069251716,0.13498518,-0.11720139,1.489842,-0.4212821,-0.42398706,-1.0105753,1.4303313,5156
1615,-0.23679446,0.89172745,-1.210954,-0.054249685,-1.334054,0.7085937,0.40351567,-0.4421713,0.135708,0.5771541,-0.080830105,0.5590498,-1.143358,0.016541146,-0.3241645,0.44573545,-0.7227074,-0.021447929,-0.76665974,-0.44551867,5157
85,0.3052708,-0.43039465,-1.1414397,0.2500956,1.2529747,-0.6042035,-0.72866476,0.3672926,-0.021108434,0.7133258,1.2778776,0.7084288,0.552757,1.6554022,0.068145916,0.5745884,0.30488586,1.1326181,-0.7111643,0.23796186,5158
5463,0.09180163,-0.69108504,-0.34996408,-0.5000591,0.37966245,0.28653407,0.019924618,1.7051096,1.6768961,1.2040806,-0.014800988,-0.19167905,-0.48201045,0.032906927,0.059404813,-0.4899374,-0.16208494,-0.78802645,-0.018932344,0.46251312,5159
2612,-0.38265243,-0.5053133,-0.394775,-1.7091912,-0.8864556,1.0299588,0.16600081,-0.25332427,0.43810537,-0.30699262,0.73921365,-0.52359396,0.8132528,1.0410538,0.37696472,-0.6848052,-0.21750192,-0.3173652,0.034851603,0.06454276,5160
1295,0.21751885,-0.012486644,-0.2935567,0.8440693,-0.0051337313,0.96548516,0.4199589,0.3182253,0.3685723,-1.012927,0.04863184,0.3890777,-0.11750805,0.69287133,-0.15068755,0.80996937,-0.18227132,0.10224491,-0.42288506,0.8165067,5161
4453,0.17133144,0.8709761,0.76866794,0.15446141,-0.95066804,-0.6625072,-1.038732,-0.10434519,-0.4018659,0.24591902,0.87323713,0.24016325,0.77488995,-0.34534308,0.80690104,1.305265,-0.8769167,-0.2964034,-0.4174243,-0.19658698,5162
331,0.5534573,0.024688788,0.10131079,0.18245754,1.0083557,0.3402498,-0.53282875,0.04735438,0.009632914,0.11258155,0.72539634,-1.6292847,1.8416499,-1.0994283,-1.0170581,-0.094195865,-0.2149093,0.4325549,0.5803271,-0.43276954,5163
481,0.6503321,-0.45177594,-0.21792115,0.23553309,0.35590118,0.800446,0.07209493,0.678206,-0.85028356,-0.5410895,0.35991222,-0.082653314,-0.626811,-0.03507704,-0.39281216,0.80255294,-0.12588121,1.2094115,0.5500233,0.52757454,5164
4224,-0.39533836,-1.5373504,0.026647821,0.07117996,0.46592557,-1.1212876,0.41954306,-1.2489356,0.60260665,-1.0038466,0.31247872,-0.00032557547,-0.62927496,-0.689898,-0.34749746,0.6462693,-0.5388748,0.39105508,0.07265327,1.3292251,5165
4390,0.5530138,0.060692094,-0.38411483,0.5688061,-0.06690914,-0.3812107,0.22504868,0.16279769,-0.15683424,0.93980086,1.709359,0.45922318,0.19090179,0.031928133,-0.0035921037,0.7683404,-0.7911133,1.2275165,0.5234857,0.04166979,5166
4098,-0.34448695,-0.23602745,1.064037,0.45708662,0.037827436,-0.5480582,1.8153963,-0.62363756,-0.18976313,0.3533196,0.32413965,-0.6549123,0.007886723,-0.41546422,-1.2720172,0.60189945,-0.8638137,-0.24928047,0.36441115,1.2243912,5167
956,1.0879221,-0.6428235,-0.70326626,-0.2717073,-1.2764224,-0.21502963,-0.29167348,0.90767336,0.7825204,-2.3021102,0.109838426,0.55546063,0.2922123,1.285251,-0.40484563,0.5091381,1.1044998,-0.5788658,0.30294132,0.10789561,5168
2362,0.16002277,0.9237582,-0.08229724,0.18496269,-0.99058145,-0.26744166,-0.31113404,0.06843133,0.24768652,-0.9673057,-0.14511237,-1.2651697,1.045931,0.21528779,1.1302907,0.8531102,0.06416269,0.3923983,-0.18973988,0.7184912,5169
1481,-0.6291502,0.28102213,-0.052162625,-0.36148807,-1.0290854,0.709672,0.06953529,0.68259364,-1.0906405,0.2369414,-0.16609856,-0.1553487,-0.18646316,-1.2431371,1.4505079,-0.579818,0.08418078,-0.5436954,-0.63388443,0.20323493,5170
4654,0.07001609,-0.629457,-1.2349186,-0.7424942,-0.9132325,-0.061820388,1.175492,0.78205293,-0.9610923,0.8706813,0.57217383,0.5376687,-1.0109179,-0.12414107,-0.43220222,0.9620855,-0.058946017,0.20172088,-0.62091726,0.43230176,5171
1543,0.3908246,-0.5593839,-0.15053919,-1.0193363,-0.7386864,-0.06424356,0.33694392,-0.1976332,0.6406665,-1.0509119,-1.1187143,0.081181526,0.5822824,0.44667718,1.1298529,1.1009028,-0.1259053,-1.3133934,-0.5860705,0.7473859,5172
5153,0.055933252,-0.8075049,0.21643749,-0.17136557,-1.2472147,-1.301677,-1.3726536,-1.3325359,-0.10242754,-0.012797708,-1.5468466,1.0340533,-1.6370659,1.2384617,0.68593156,1.5506812,0.46976963,-0.4906239,-0.1423423,-0.67925304,5173
3493,0.1836018,1.1758217,0.6445206,0.12122166,-0.8290897,0.821761,0.17007197,0.40818658,-0.6566423,0.4442095,-1.2349665,-0.25884283,-1.3244925,-0.6529049,0.36021873,0.4140455,-0.82896644,0.4168356,-0.902362,1.8278425,5174
2092,0.13233922,0.78167117,-0.5597531,0.27141476,-0.39551833,0.5620611,-0.4428757,-0.22053641,-0.9986181,0.8730403,0.14737888,-0.32830873,-1.2675035,0.34507883,-0.98325074,0.8065333,-0.44072127,-0.09845869,0.4329531,0.82120967,5175
4609,-0.20727831,-0.014725897,0.111777544,-1.0116861,-0.27829236,-0.8173383,0.25884968,0.5098248,0.6256445,0.67519915,-0.33003238,-0.060050413,0.7094402,-0.17069733,-0.27879792,1.5015898,-0.09450264,-1.1223261,-1.0436481,0.38101447,5176
142,0.57543635,-1.0546118,-0.059525643,-0.5308728,-0.6357967,-1.699723,-0.22365035,-2.0062375,0.21582597,0.12886675,0.24901533,-0.4904922,-0.35219112,0.2143471,-1.0114869,1.8093768,-0.59671324,-0.49410218,-0.21985623,0.03377749,5177
4222,-0.073502325,-0.80922306,-0.6853379,-0.43025982,-0.8378396,0.2214603,-0.14279675,-0.19344796,-0.13368109,0.6441734,-0.525549,2.6907413,-0.722252,0.39372367,-0.38630882,1.2667396,0.26763102,0.7534546,-0.1871387,-0.77300155,5178
2867,0.0845936,0.26604435,0.37095436,-0.8708857,-0.05314084,-0.28516752,0.54296315,-1.0478035,0.5040605,0.5263036,0.9858191,0.11418433,0.0052072722,-0.34795135,0.09317073,0.56531596,0.07348724,0.6662025,-0.95442086,0.5886613,5179
3969,0.79365814,0.34689915,0.1422523,0.38285327,-0.86177593,-1.8502243,-1.0834577,1.4238893,-0.8238718,-0.6175338,-0.6106001,0.18359159,1.5607716,-0.04827232,0.31785896,-0.36102957,-0.6913182,0.47468948,0.021131482,-0.58207375,5180
5489,0.32628995,-0.8726541,-1.2608833,-0.7973721,0.6351252,-0.15955567,-0.3017162,-1.7690009,0.79057944,-0.26800212,-0.65009487,1.1731946,-0.7313272,-0.06435992,0.42752373,0.052895963,-0.12547201,0.34044626,0.3520153,-1.2980387,5181
3157,0.16030592,0.9649604,-0.3470465,0.022904184,-0.17709708,0.032730073,0.83718115,-0.21627271,0.53001475,1.4103007,0.008398129,0.1807027,-0.6407029,1.3374408,0.21312247,0.5441398,-0.0700338,-0.23213562,-0.76829946,0.055988602,5183
1833,-0.39732164,-0.010542074,-0.39686507,0.21541448,0.6864661,0.7152257,0.53771955,-0.7123185,0.13834324,-0.95414555,0.067198746,-0.9963327,0.06633358,0.029800184,0.4497545,0.55303806,-0.5538597,0.5796234,-0.26498106,0.48892525,5184
3068,0.47288713,1.2435873,-0.04030516,0.75318795,0.16309461,0.38680634,-0.45882967,-0.08305786,-0.06707658,-0.38713932,1.9984187,-0.34942374,0.097347245,-1.4792666,0.07897737,0.2699095,0.519846,-0.42691836,-0.16377291,0.216976,5185
4349,0.21151958,0.09456801,0.2654916,-0.31252265,-0.3149496,0.12882851,1.0489119,0.90048075,0.49207035,-1.1756631,-0.18232363,-0.8082629,-0.15723923,-1.3548033,0.051979013,-0.8822653,-0.19370997,-0.63835114,0.5541719,0.045783363,5186
5036,0.793236,-0.44512817,-0.11103666,-0.89755905,-0.752358,-0.12936226,-0.2734356,-0.26171196,-0.3657259,-0.6987025,0.7870374,-0.5493862,-0.70750934,0.38386434,-0.7487824,0.5513047,-0.28878635,0.2606907,-0.2195837,0.47215074,5187
5295,0.8390096,0.64776886,-0.4915691,-0.22823787,0.4243377,0.6456527,0.9916529,-0.4474008,1.1204158,0.65024424,0.20083654,-0.4985535,0.4892349,-0.20675065,0.074091725,0.86375004,0.09906294,0.11490846,0.25492764,-0.15751372,5188
631,0.39915535,0.38663593,-0.65892947,-0.06658669,0.47105533,-1.4338813,-0.72457886,1.5867759,0.7985161,-0.5387013,0.24389237,-0.21533135,1.2703567,-0.22427662,0.31852546,-1.9552494,0.12686487,0.40111697,-0.69716257,-0.12590884,5190
1002,1.1140754,-0.17279206,-0.8088661,0.67787105,1.0015247,0.47540814,0.39945942,-0.7890738,-0.06821346,-1.7521087,0.3910785,0.2731279,0.18011141,-0.5903763,0.27715948,-0.067938946,-0.5835976,-0.116711155,-0.30977616,-0.2710438,5191
3743,0.085580826,0.40318978,-0.69455576,0.20658465,-0.7230147,0.07289307,-0.12437065,0.516887,-1.2224838,0.58741003,-0.095059946,0.14586243,-0.7718168,-0.1062104,-0.16912867,-1.4031677,-0.5799919,-0.362783,0.15742038,-0.08738718,5192
1978,0.21427414,-0.040702328,0.41270685,0.607693,1.8643745,-0.04765059,0.608207,0.40570942,-0.031274013,1.1031691,1.3385131,1.9746737,-0.08091751,-0.90139174,0.056220196,0.5496019,-0.3783502,1.1046565,0.6362371,-0.023072205,5193
3604,-0.4440147,0.14197883,0.57304466,-0.27804232,-0.9620082,-0.19479217,0.27339193,0.695646,-0.13788834,-0.96187735,-0.4221656,-0.3777329,0.11315014,-0.9144245,0.7082298,-0.8392288,-0.32853246,-0.38138446,0.083609715,-0.2874369,5194
595,1.2745403,-0.6427954,0.21848452,-0.3661837,-0.42962146,-0.09281951,0.0038923137,-0.763258,0.794568,0.08731808,0.7377319,-1.3925396,0.42600834,-0.36004034,-0.7007201,0.0487478,-0.022144467,0.24267186,-0.3581469,0.30753353,5195
3087,0.30712909,-0.64044696,-0.052633587,-0.45858333,-0.075017884,0.89687794,0.33815196,0.301565,1.0519513,0.17424265,0.8385351,-1.7588283,-0.8282975,-0.94652843,0.17529531,-0.33929962,-0.83426434,0.10699519,1.0891974,0.557255,5197
4265,0.45442507,0.09975066,0.79510677,-0.24560544,0.63536936,0.009363107,0.49540272,0.5245851,-0.45173687,1.6418078,0.36765534,0.29291978,-0.042122684,1.0682435,0.558661,0.3935784,0.35884905,0.08516234,-0.6478809,0.3201631,5198
4659,0.00726939,0.4942984,0.674882,0.72937006,-0.5133464,-0.20443407,-0.042334013,1.1331733,-0.3180343,0.74285287,0.9106668,-0.84789616,0.13321294,-0.45264772,-0.9133384,0.212437,-0.70770097,0.16310479,-0.072631314,1.4293259,5199
3425,-0.06941128,-0.3260936,0.28355426,-0.32408914,-0.8139988,0.5337058,0.28648308,0.37254992,0.6975147,-0.070342496,0.6998165,-0.045959968,-0.29289603,-0.0090715885,1.0025324,0.7301308,0.80483073,-1.3035493,-1.4070337,-0.4086424,5200
1728,-0.4616229,0.32437226,-0.019894617,-0.3994645,0.32299316,1.4613063,0.11183494,1.5635798,0.22327219,-0.6344195,-0.47049004,2.3749254,-0.90277886,-0.5124377,-0.16289821,-1.0139596,0.2329916,0.42914543,-0.77845025,-0.4224827,5201
1940,0.2037354,-1.2598923,-0.3947444,1.1037965,-0.43554536,0.41357946,-0.10918912,-0.41926175,0.14181629,0.33684012,-1.3259027,0.89890134,-0.9132103,0.4469024,-0.51129746,0.49056113,0.144741,-0.4286404,-0.31777683,-0.10657425,5202
2541,-0.11131463,0.72857463,0.2736379,-0.7186756,-0.06357735,-0.6052912,0.6512902,0.8717886,0.34056124,1.479623,1.5250835,0.4111612,-0.4291355,-0.29687062,0.46280342,-0.17018023,-0.35319644,0.32399932,-0.75298274,0.18649232,5203
921,0.41064864,-0.5742108,0.4986568,0.34394196,-1.0619833,-0.3732592,-0.53495723,0.37204286,-0.7876441,0.8778294,1.6075305,0.76384485,1.0665463,0.5292747,0.10815994,1.4963652,-0.4386074,0.10893202,-0.7935697,0.5134816,5204
3666,0.029113755,0.15017644,0.58220065,-0.15204248,0.12572889,0.6370108,0.07772212,-0.08472871,1.4113884,0.39098,-0.12879571,1.9652631,-1.5025736,-0.06606533,-0.22248906,-0.3557387,0.8713563,-0.48191473,-0.51778096,-0.45260537,5205
1646,0.23151413,0.27400142,-0.72970676,-0.4397355,-0.3815453,-1.1371094,1.08433,1.8641764,-0.25741136,-1.2467048,0.25427556,-0.832415,0.6279974,-1.2906729,0.28455165,-2.0748734,-1.0632628,-0.19185658,0.9014935,0.5241282,5206
3263,-0.027406681,0.40878752,-0.1325962,0.30762708,0.3487806,-1.4687853,0.40133333,0.87242657,0.93501323,1.1843566,-0.7782947,-0.8815812,-0.64137787,0.81247467,-0.07928096,-1.9187706,-0.6291317,-0.28414202,-0.34441242,0.6909103,5207
3231,-0.09763472,0.06408064,-0.5502955,0.5947601,-0.20544237,0.27192622,-1.6644388,-0.0957423,-0.52436584,0.68513805,-0.04963986,0.21033962,-0.8813588,1.1781366,-0.09392557,0.633972,-0.5121142,0.6051358,-0.09749749,1.3982579,5208
3583,0.4024331,0.4178999,0.30193308,0.61950666,-0.008203849,0.39726746,-0.48356912,0.30272537,-0.96245736,0.48518348,2.050522,-0.58658403,-0.5834051,0.98087585,0.68763596,0.589877,0.5312233,-0.48759228,-0.65180874,1.1407607,5209
2839,-0.27931827,-0.20058084,-0.015311046,0.70933753,0.48502654,0.73271924,0.11536643,0.20466821,0.55317557,-0.19677053,1.0674963,-0.6166993,-0.7093405,-0.25923744,0.40632784,0.5921586,0.3938489,-0.23108912,-0.13592815,1.8515732,5210
2347,-0.16465798,0.39520973,0.06367962,0.73095363,0.7083009,0.16009252,-0.4746116,-0.4513778,0.4551457,-1.3799586,0.84878284,-0.49817163,0.5315967,-0.4149485,-0.102736905,-0.42639485,0.004049003,-0.33851752,0.36229035,0.67587644,5211
4316,0.9223136,0.22729,0.23264885,-0.1480393,0.010568678,0.70127046,0.46684924,-0.72675914,-0.35045522,0.9858068,1.5548818,1.1102152,0.111307256,-0.9147094,0.37726545,0.8336108,0.2462146,0.24422936,-1.0984794,0.31967032,5212
4880,0.13087243,0.2608005,0.9959733,0.11240186,0.14913383,0.20252508,-0.4177258,0.052634154,0.6270273,0.91864467,-0.0022004098,0.28987366,0.8885717,-0.08348026,0.9946022,-0.11952906,1.0993088,-0.8539011,-0.9032239,-0.02537859,5213
3712,0.5955878,1.8164419,0.19693953,-0.59946597,-0.3489303,-0.10781698,-0.46920213,0.68028575,-0.27234435,-0.5535123,0.4417253,-0.8276485,0.10393544,0.6581196,-0.20733288,0.8202926,-0.14515932,1.0752287,-0.27105346,0.5983336,5215
