cell_index,x,y,n_transcripts,density,elongation,area,avg_confidence
390,4172.1052631579,120.526315789474,95,0.0202,3.478,4704,0.9836
391,2710.16470588235,1586.62352941176,85,0.01694,2.26,5018,0.934
392,1706.07262569832,2521.50837988827,179,0.0231,1.471,7748,0.9916
393,2631.53,1652.88,100,0.01892,1.711,5286,0.9914
394,1459.62105263158,2748.69473684211,190,0.02153,2.261,8824,0.9766
395,3828.95,480.55,20,0.008117,2.476,2464,0.906
396,3468.46111111111,809.544444444445,180,0.02879,1.078,6252,0.9998
397,3728.7103960396,562.15099009901,404,0.03961,1.648,10200,0.9982
398,4103.54748603352,171.335195530726,179,0.02595,1.782,6897,0.9784
399,2388.59375,1886.125,32,0.009624,1.378,3325,0.8659
400,4027.80952380952,182.761904761905,21,0.02181,1.597,963,0.9999
401,3145.94392523364,1105.71028037383,107,0.02047,1.947,5228,0.9937
402,1426.87765957447,2828.92553191489,188,0.02063,1.652,9112,0.9411
403,1378.78195488722,2943.03007518797,133,0.01446,2.397,9196,0.8909
404,2562.42016806723,1703.48739495798,119,0.01886,2.987,6310,0.962
405,3078.5,1227.97478991597,238,0.03028,1.227,7860,0.9998
406,2867.11355311355,1440.59706959707,273,0.02158,1.804,12650,0.9932
407,1913.7984496124,2444.52713178295,129,0.01665,1.369,7750,0.952
408,3793.04566210046,377.406392694064,219,0.02696,1.23,8122,0.9802
409,3522.70813397129,804.574162679426,209,0.0184,3.064,11360,0.9993
410,3018.56502242152,1295.16143497758,223,0.02938,1.57,7590,0.9943
411,2398.75,1858.02777777778,72,0.01474,1.543,4884,0.7714
412,2226.15277777778,2123.41666666667,72,0.01276,2.289,5641,0.83
413,2155.72868217054,2225.6976744186,129,0.01575,2.536,8188,0.95
414,2954.18045112782,1326.15789473684,133,0.02324,2.336,5722,0.995
415,1975.77380952381,2381.80357142857,168,0.01768,1.863,9502,0.975
416,1780.7247706422,2539.25688073395,109,0.0119,1.341,9162,0.9449
417,3369.58552631579,795.240131578947,304,0.03772,1.549,8059,0.9973
418,3895.74731182796,356.741935483871,186,0.01773,1.605,10490,0.9922
419,3197.93406593407,1149.1978021978,91,0.01696,3.095,5367,0.9973
420,3991.88524590164,370.319672131148,122,0.01859,1.954,6562,0.9855
421,4282.07692307692,42.6153846153846,13,0.0051,5.548,2549,0.5364
422,2044.15730337079,2348.11235955056,89,0.01052,1.828,8459,0.8557
423,1814.45454545455,2440.70247933884,121,0.01098,1.113,11020,0.9645
424,3312.02702702703,985.837837837838,37,0.00906,2.746,4084,0.8621
425,3272.86538461538,1059.62115384615,520,0.04028,1.564,12910,0.9979
426,4024.77551020408,298.857142857143,49,0.02257,2.379,2171,0.9904
427,3118.16155988858,1292.16155988858,359,0.04965,1.144,7230,1
428,3882.74015748032,429.346456692913,127,0.0211,1.797,6020,0.9619
429,3612.56481481482,673.75,108,0.0245,1.194,4408,1
430,3905.60273972603,526.280821917808,146,0.01808,1.833,8074,0.9385
431,1579.19266055046,2806.03669724771,109,0.01449,2.116,7521,0.948
432,2948.82673267327,1419.46534653465,202,0.02612,3.963,7733,0.9825
433,2309.88888888889,2038,9,0.02076,5.111,433.5,0.5316
434,4061.13636363636,232.62987012987,154,0.02157,1.732,7138,0.9978
435,3824.58156028369,483.574468085106,141,0.02236,1.813,6306,0.9619
436,4159.56862745098,199.980392156863,51,0.0212,2.186,2406,0.9931
437,1656,2672.7,50,0.01185,2.333,4218,0.9422
438,3248.01351351351,1152.04054054054,74,0.01624,1.923,4558,0.9062
439,1589,2871.52380952381,42,0.01586,2.815,2648,0.9354
440,3974.625,296.25,32,0.009768,1.268,3276,0.8745
441,4191.96062992126,202.44094488189,127,0.02541,2.268,4998,1
442,3666.8,606.86,150,0.01693,1.588,8858,0.997
443,1359.16666666667,3009.375,24,0.00982,4.705,2444,0.4799
444,2753.62068965517,1657.37931034483,29,0.02074,2.912,1398,0.9987
445,2646.91397849462,1720.36559139785,93,0.01795,1.923,5180,0.9691
446,1641.40566037736,2764.91509433962,106,0.01281,2.599,8273,0.9614
447,3237.30833333333,1214.39166666667,120,0.01866,2.535,6432,1
448,1470.11764705882,2959.53921568627,102,0.0129,1.393,7904,0.9154
449,3486.40182648402,893.657534246575,219,0.02423,1.27,9040,0.9972
450,2163,2305.54285714286,35,0.01966,3.865,1780,0.8379
451,1518.66917293233,2862.44360902256,133,0.01846,1.145,7206,0.9637
452,1889.62436548223,2529.96954314721,197,0.02281,1.284,8638,0.9968
453,2684.46,1685.28,100,0.02317,2.745,4316,0.9703
454,4244.82432432432,150.851351351351,74,0.01202,1.227,6154,0.9216
455,3387.51869158879,924.878504672897,214,0.03821,1.172,5600,1
456,3399.58387096774,1001.4064516129,310,0.04862,1.424,6376,1
457,3968.76712328767,457.424657534247,73,0.01812,1.651,4028,0.9888
458,3592.42957746479,847.267605633803,142,0.02581,4.667,5502,0.9999
459,4068.82352941177,378.305882352941,85,0.02154,2.043,3946,0.9976
460,3970.73913043478,410.760869565217,46,0.01008,1.387,4564,0.9083
461,4207.8,94,5,0.0277,90.86,180.5,0.8753
462,2787.7874015748,1639.37795275591,127,0.0201,3.905,6318,0.9643
463,2226.53125,2213.46875,32,0.01127,1.493,2840,0.6962
464,1440.58883248731,3041.55837563452,197,0.02203,1.547,8942,0.9809
465,1868.81333333333,2625.55333333333,150,0.02005,1.825,7482,0.9645
466,1970.1981981982,2504.3963963964,111,0.01833,1.907,6054,0.9912
467,4042.09375,377.890625,64,0.009592,1.372,6672,0.9175
468,4357,45.5,6,0.01166,4.55,514.5,0.6749
469,3468.34645669291,1045.17322834646,127,0.03299,3.102,3850,1
470,4108.17427385892,306.917012448133,241,0.02762,1.282,8724,0.9842
471,3810.12592592593,631.39012345679,405,0.02465,1.417,16430,0.9764
472,1393.6976744186,3090.67441860465,43,0.01421,2.928,3026,0.9297
473,3569.03375527426,815.949367088608,237,0.02083,2.016,11380,0.9977
474,3751.43801652893,730.388429752066,121,0.02216,1.1,5460,0.9662
475,2648.63541666667,1828.38541666667,96,0.01714,2.184,5600,0.8885
476,2219,2285.77777777778,45,0.01688,5.056,2666,0.793
477,4154.38596491228,245.666666666667,57,0.01633,1.181,3490,0.984
478,2767.77631578947,1681.46052631579,76,0.02018,2.181,3766,0.9613
479,2490.65714285714,2004.29523809524,105,0.0146,3.744,7194,0.8281
480,4219.28260869565,262.978260869565,46,0.0128,1.721,3594,0.9992
481,1587.13402061856,2944.13402061856,97,0.0165,2.936,5880,0.9581
482,3055.40298507463,1471.67590618337,469,0.04634,2.085,10120,0.998
483,3470.59662576687,970.056748466258,652,0.0564,1.363,11560,0.9979
484,2161.71428571429,2382.57142857143,7,0.07778,37.31,90,0.6716
485,2050.19801980198,2454.08910891089,101,0.01439,1.411,7018,0.9376
486,2868.86711711712,1579.76126126126,444,0.02372,1.378,18720,0.9997
487,4281.83116883117,235.25974025974,77,0.01475,1.602,5222,0.9806
488,1931.35802469136,2591.3950617284,81,0.02387,2.43,3394,0.9896
489,3316.14556962025,1145.69620253165,158,0.02054,1.237,7692,0.9906
490,3387.98863636364,1073.46136363636,440,0.03887,2.273,11320,0.9999
491,4325.90070921986,162.312056737589,282,0.02571,1.814,10970,0.9694
492,3253.77393617021,1341.13563829787,376,0.04355,2.05,8634,0.9998
493,4185.06334841629,320.407239819005,221,0.02904,1.357,7610,0.9933
494,3183.54200542005,1334.67479674797,369,0.04417,2.109,8354,1
495,3124.85294117647,1380.52941176471,102,0.02373,1.678,4299,0.9861
496,1828.27272727273,2789.51515151515,33,0.00773,1.628,4269,0.8889
497,4400.90277777778,120.611111111111,72,0.01243,1.76,5794,0.8585
498,3357.7614213198,1138.20812182741,197,0.0196,1.744,10050,0.9999
499,2660.12903225806,1899.58064516129,31,0.01384,2.319,2240,0.8374
500,4136.08196721312,356.819672131148,122,0.03433,2.824,3554,0.9937
501,4222.77900552486,248.486187845304,181,0.02288,1.445,7910,0.9928
502,3011.04371584699,1548.09836065574,183,0.01641,2.092,11150,0.99
503,2765.42105263158,1733.39473684211,38,0.01971,1.428,1928,0.9457
504,2716.65079365079,1825.84126984127,63,0.01598,2.155,3942,0.9587
505,2939.4,1520.43703703704,135,0.01672,2.991,8074,0.9609
506,3127.88558352403,1507.08009153318,437,0.04239,2.561,10310,0.9997
507,1673.4,2888.64444444444,45,0.01095,4.157,4110,0.9281
508,3656,889.352601156069,173,0.02358,2.759,7336,0.9999
509,1353.9696969697,3194.81818181818,33,0.01215,2.274,2717,0.5852
510,2728.4,1788.25,20,0.01855,7.454,1078,0.9448
511,4124.96774193548,422.876832844575,341,0.0335,1.135,10180,0.9973
512,3675.65217391304,896.300395256917,253,0.02059,2.168,12290,0.9854
513,2060.59090909091,2535.59090909091,66,0.01094,1.349,6032,0.8997
514,1544.79411764706,3081.14705882353,68,0.01302,3.777,5224,0.7603
515,1606.57777777778,3024.75555555556,45,0.008806,1.763,5110,0.7724
516,3029.48387096774,1538.86290322581,124,0.01902,3.067,6521,1
517,2974.6,1622.55,60,0.01569,3.003,3824,1
518,1751.875,2855.91666666667,24,0.009181,1.556,2614,0.694
519,1944.35,2672.6875,80,0.01732,1.052,4618,0.968
520,2856.23574144487,1615.67680608365,263,0.02008,1.552,13100,0.9995
521,3199.3125,1317.39583333333,48,0.01126,2.812,4264,0.9535
522,1885.42105263158,2732.35087719298,114,0.01263,1.615,9028,0.9436
523,3535.23157894737,1102.49473684211,190,0.02494,1.711,7617,1
524,2660.20512820513,1976.61538461538,78,0.01287,2.056,6062,0.9844
525,3374.37704918033,1230.85245901639,61,0.03494,3.906,1746,0.9519
526,4372.25388601036,252.310880829016,193,0.02058,1.533,9378,0.9629
527,1448.24137931034,3143.74384236453,203,0.02002,1.556,10140,0.9214
528,3860.86363636364,561.659090909091,44,0.01023,2.957,4301,0.9571
529,2764.23684210526,1873.61842105263,76,0.01282,1.403,5929,0.9395
530,3892.19705882353,756.632352941177,340,0.02215,2.344,15350,0.9941
531,3197.48076923077,1438.40705128205,312,0.03483,1.338,8958,0.9992
532,2827.32575757576,1724.26515151515,132,0.02068,1.179,6382,0.9517
533,3512.52830188679,1105.27358490566,106,0.01413,1.923,7503,0.9965
534,3334.26056338028,1260.73943661972,142,0.02587,3.47,5490,1
535,2003.91333333333,2607.82,150,0.01644,1.443,9122,0.982
536,2913.25465838509,1725.59627329193,161,0.02025,1.117,7952,0.9849
537,3533.29166666667,1023.36805555556,144,0.02539,1.173,5672,0.9996
538,2595.60256410256,2006.32051282051,78,0.01587,2.85,4916,0.8678
539,4449.55855855856,150.675675675676,111,0.0164,2.08,6769,0.9666
540,4198.32291666667,402.645833333333,96,0.02481,2.072,3870,0.9985
541,4669.28125,55.34375,32,0.006911,3.277,4630,0.665
542,2141.5,2480,8,0.00639,3.207,1252,0.5753
543,3818.07107843137,829.389705882353,408,0.03043,1.643,13410,0.9922
544,3468.68421052632,1118.36842105263,152,0.02286,1.436,6648,1
545,4560.84615384615,26.1153846153846,26,0.006933,3.21,3750,0.4793
546,4053.90909090909,559.181818181818,11,0.02842,1.419,387,0.8618
547,2984.43269230769,1595.46153846154,312,0.02889,1.664,10800,0.9999
548,3998.53883495146,590.014563106796,206,0.02554,1.406,8066,0.9837
549,1336,3298.54761904762,168,0.02034,2.649,8258,0.9821
550,1794.82677165354,2928.23622047244,127,0.01185,1.705,10720,0.9078
551,3087.46774193548,1604.85483870968,62,0.02106,1.938,2944,0.9807
552,3887.50236966825,854.308056872038,211,0.01987,1.43,10620,1
553,4114.66666666667,541.21686746988,249,0.02422,1.09,10280,0.9786
554,4068.2,563.2,10,0.0132,3.253,757.5,0.8859
555,4206.14765100671,483.38255033557,149,0.02126,1.707,7007,0.9715
556,1425.06837606838,3239.80341880342,117,0.01868,1.47,6263,0.9602
557,2538.63157894737,2123.57894736842,38,0.01174,1.846,3236,0.8069
558,3352.12925170068,1346.68934240363,441,0.03603,1.429,12240,0.9913
559,3758.19327731092,964.176470588235,119,0.01929,1.528,6168,0.9997
560,3473.33870967742,1203.67562724014,558,0.04537,2.48,12300,0.9997
561,2009.11320754717,2687.71698113208,53,0.01448,1.579,3660,0.8783
562,2719.03571428571,1883.8125,112,0.01763,1.973,6352,0.9768
563,2824.85714285714,1842.2,70,0.01355,1.518,5167,0.9451
564,1565.71428571429,3154.40816326531,49,0.01486,1.994,3298,0.8906
565,3117.03608247423,1586.67525773196,194,0.02771,3.183,7001,0.9999
566,2275.03225806452,2455.83870967742,31,0.01295,2.256,2394,0.9344
567,1706.40625,3112.59375,32,0.0065,4.28,4923,0.4701
568,4538.41984732824,267.496183206107,131,0.01746,2.446,7505,0.9134
569,1316.21428571429,3436.25,140,0.01818,2.052,7700,0.9389
570,2403.56060606061,2341.60606060606,132,0.01795,1.836,7352,0.8873
571,1882.77419354839,2854.29032258065,62,0.009857,3.322,6290,0.9236
572,2628.3,2068.5,20,0.01821,2.485,1098,0.9408
573,4690.92045454546,157.147727272727,176,0.02304,2.28,7638,0.9829
574,2453.18367346939,2319.30612244898,49,0.01777,2.016,2758,0.9989
575,4531.16071428572,197.651785714286,112,0.01695,3.29,6607,0.954
576,4286.26041666667,393.291666666667,96,0.01667,2.073,5760,0.8949
577,2633.41176470588,2112.86274509804,102,0.01156,2.327,8822,0.9102
578,1418.856,3339.816,125,0.02222,1.266,5625,0.9703
579,3008.55102040816,1772.29591836735,98,0.01763,2.974,5558,0.9875
580,2518.5,2240.01136363636,88,0.0168,1.473,5239,0.8633
581,3349.75443383356,1457.89085948158,733,0.0421,1.955,17410,0.9946
582,3740.04191616766,1032.22754491018,167,0.02019,1.459,8270,0.9642
583,3998.56382978723,727.968085106383,188,0.02876,1.51,6536,0.993
584,1509.27272727273,3237.04195804196,143,0.01949,1.873,7338,0.9562
585,2445.78048780488,2271.82926829268,41,0.01528,2.424,2684,0.8087
586,2572.2641509434,2157.96226415094,53,0.01987,1.587,2668,0.9217
587,2098.23913043478,2674.89130434783,46,0.0108,3.809,4260,0.8884
588,1786.36274509804,3024.91176470588,102,0.01064,1.843,9582,0.8783
589,2658.47572815534,2025.07766990291,103,0.0173,2.99,5954,0.9748
590,3833.36842105263,938.684210526316,38,0.01477,4.235,2572,0.9939
591,3583.51937984496,1199.65891472868,129,0.01661,2.211,7768,0.9931
592,2715.46644295302,2085.0067114094,298,0.02762,1.642,10790,0.9958
593,1984.16071428571,2770.33035714286,112,0.01365,2.093,8208,0.8605
594,3977.15196078431,865.406862745098,408,0.02491,1.385,16380,0.9942
595,1946.6,2854.175,40,0.01374,6.302,2911,0.9161
596,3203.5034965035,1591.17482517483,286,0.02656,2.631,10770,1
597,2959.54166666667,1805.83333333333,72,0.02149,1.945,3350,0.9814
598,2719.40588235294,1982.87647058824,170,0.01986,2.19,8562,0.9858
599,3224.83921568627,1512.03725490196,510,0.0396,1.308,12880,0.9971
600,4268.29605263158,540.361842105263,152,0.01882,1.491,8076,0.9862
601,2212.82089552239,2561.05970149254,67,0.01425,3.463,4702,0.9603
602,3060.86440677966,1722.65254237288,118,0.01426,1.094,8274,0.9841
603,2099.68518518519,2675.75925925926,54,0.01223,5.818,4414,0.8184
604,1876.3023255814,2970.32558139535,86,0.01158,3.787,7426,0.9368
605,4458.90756302521,333.470588235294,238,0.02095,1.129,11360,0.9584
606,1319.21134020619,3521.90721649485,194,0.02396,1.493,8097,0.9511
607,1398.7972972973,3419.14864864865,74,0.02445,2.208,3026,0.9245
608,2258.66379310345,2523.69396551724,232,0.02706,2.322,8574,0.9608
609,2458.97222222222,2412.97222222222,36,0.01931,1.609,1864,0.9836
610,1947.6511627907,2933.55813953488,43,0.01432,2.892,3002,0.9157
611,1572.54285714286,3297.65142857143,175,0.02125,1.948,8236,0.9796
612,1579.44262295082,3199.91803278689,61,0.01778,2.312,3430,0.9538
613,3876.61445783133,922.975903614458,83,0.01505,2.738,5514,0.9675
614,3647.7027027027,1174.52252252252,111,0.01904,1.321,5830,0.9862
615,2808.58088235294,2021.66176470588,136,0.01718,2.06,7916,0.9194
616,4636.30821917808,227.287671232877,146,0.01943,1.252,7516,0.9967
617,3508.06557377049,1366.77049180328,61,0.01591,2.261,3833,0.9853
618,3823.15322580645,987.096774193548,124,0.01727,1.343,7180,0.9938
619,4080.42857142857,727.16724738676,287,0.03074,1.873,9335,0.9932
620,3866.80769230769,999.307692307692,78,0.01537,1.604,5076,0.9992
621,3076.86666666667,1767.21666666667,240,0.03316,1.344,7238,0.9932
622,3565.4,1217.41111111111,90,0.01992,2.141,4519,0.9999
623,2883.79285714286,1918.35,140,0.01469,2.243,9528,0.9848
624,3015.72222222222,1842,18,0.01607,1.699,1120,0.8971
625,1491.78873239437,3360.07042253521,142,0.01775,1.748,8000,0.938
626,4593.125,213.8125,32,0.01153,1.477,2776,0.8965
627,2085.51351351351,2763.83783783784,37,0.01544,3.742,2397,0.7002
628,4352.14851485149,521.861386138614,101,0.02168,1.927,4658,0.9899
629,2456.4375,2374.875,32,0.01954,1.469,1638,0.9969
630,2382.01470588235,2478.04411764706,68,0.02785,7.698,2442,0.9346
631,2295.20588235294,2566.94117647059,34,0.0119,3.984,2857,0.9457
632,3995.04761904762,911.880952380952,84,0.008392,1.73,10010,0.9522
633,3752.19178082192,1175.45205479452,73,0.0159,2.126,4591,0.9816
634,1700.73636363636,3236.29090909091,110,0.009524,1.649,11550,0.9024
635,3166.20180722892,1749.89156626506,332,0.03068,1.623,10820,1
636,2986.30188679245,1889.56603773585,53,0.01461,1.926,3628,0.8715
637,2965.44936708861,1942.19620253165,158,0.02562,2.46,6166,0.9816
638,1411.58227848101,3496.33544303797,158,0.01761,1.226,8970,0.9607
639,4579.31904761905,365.333333333333,210,0.0215,1.541,9768,0.9496
640,4151.10303030303,645.872727272727,165,0.02168,1.839,7612,0.995
641,3893,1027.89655172414,29,0.01919,5.984,1511,1
642,3842.80487804878,1052.80487804878,41,0.01139,2.968,3600,0.969
643,4790.27631578947,154.388157894737,152,0.02044,2.025,7436,0.9907
644,4630.02285714286,304.497142857143,175,0.02522,1.497,6939,0.9863
645,3310.93687707641,1551.16943521595,301,0.02911,2.104,10340,1
646,1955.78431372549,3014.74509803922,51,0.01088,6.406,4688,0.8466
647,3818.63354037267,1103.17391304348,161,0.01602,1.889,10050,0.9825
648,2531.32727272727,2351.16363636364,55,0.01887,1.417,2915,0.9535
649,2906.77659574468,2051.86170212766,188,0.02764,1.671,6802,0.9969
650,3295.50476190476,1647.82857142857,105,0.0136,2.872,7723,0.9948
651,2751.98441558442,2180.56363636364,385,0.03291,2.912,11700,0.9946
652,2896.79432624114,1984.86524822695,141,0.02246,1.117,6277,0.9766
653,4075.68018018018,823.932432432432,222,0.02633,1.575,8430,0.9859
654,1784.07317073171,3111.24390243902,82,0.01355,1.055,6050,0.9208
655,3240.28571428571,1696.64285714286,112,0.02099,2.479,5336,0.9994
656,2513.73417721519,2400.0253164557,79,0.02175,2.129,3632,0.9961
657,3235.75520833333,1662.82291666667,192,0.02844,1.854,6750,0.992
658,3794.39130434783,1044.13043478261,23,0.01986,4.122,1158,0.9992
659,2448.32786885246,2482.37704918033,61,0.01432,1.276,4260,0.8958
660,1874.07407407407,3082.88888888889,54,0.007667,1.872,7043,0.7433
661,1538.62162162162,3399.59459459459,37,0.01491,3.927,2482,0.9496
662,3071.11803278689,1839.89836065574,305,0.03333,1.387,9150,0.99
663,4318.65,703.45,80,0.0211,2.9,3792,0.9731
664,2808.02463054187,2117.50738916256,203,0.02369,1.587,8568,0.9715
665,2632.36666666667,2274.56666666667,60,0.02019,1.657,2972,0.9305
666,1472.73076923077,3448.21153846154,52,0.01418,1.78,3666,0.8297
667,4693.91025641026,366.102564102564,234,0.02261,1.863,10350,0.995
668,1350.65306122449,3621.07653061225,196,0.02159,2.315,9080,0.9585
669,3470.98305084746,1434.37288135593,59,0.01797,1.937,3283,0.9991
670,2395.13861386139,2575.42574257426,101,0.01548,1.759,6526,0.8159
671,2316.2380952381,2681.95238095238,21,0.0168,2.469,1250,0.8117
672,4186.52083333333,716.0625,48,0.008674,1.709,5534,0.8666
673,1535.25,3482.96875,32,0.01434,1.736,2232,0.9289
674,1288.92307692308,3615.76923076923,39,0.01348,7.138,2893,0.8696
675,2528.13157894737,2397.39473684211,38,0.01047,2.143,3630,0.9224
676,3049.47169811321,1956.91194968553,159,0.02547,1.661,6242,0.9998
677,1808.7421875,3187.484375,128,0.01064,1.633,12030,0.8894
678,2487.62790697674,2533.60465116279,43,0.01251,3.151,3438,0.8435
679,4368.08133971292,631.569377990431,209,0.01981,1.553,10550,0.9868
680,3150.29113924051,1790.87341772152,79,0.01709,1.735,4622,0.9996
681,2966.93854748603,2005.9217877095,179,0.02252,3.381,7950,0.9999
682,2590.97014925373,2383.88805970149,134,0.02255,1.136,5942,0.9737
683,1270.79807692308,3697.24038461538,104,0.02005,2.015,5188,0.9484
684,2530.55555555556,2441.54166666667,72,0.02017,5.659,3570,0.9982
685,2282.22222222222,2731.55555555556,18,0.01579,1.913,1140,0.5942
686,3085.86111111111,1907.47222222222,36,0.02503,1.633,1438,1
687,3362.82524271845,1672.04854368932,103,0.02245,2.73,4588,0.9999
688,3217.90825688073,1736.36697247706,109,0.02477,1.225,4400,1
689,2669.17142857143,2350.68571428571,35,0.02362,3.38,1482,0.9908
690,2601.98181818182,2332.38181818182,110,0.0178,1.943,6180,0.9591
691,4885.17040358744,153.632286995516,223,0.01988,1.259,11220,0.9615
692,1935.8125,3170.1875,16,0.006116,1.951,2616,0.5779
693,4173.02264150943,784.51320754717,265,0.02723,1.979,9731,0.9813
694,1676.67326732673,3324.22772277228,101,0.01239,1.356,8155,0.9279
695,4750.40740740741,234.407407407407,27,0.01815,2.613,1488,0.942
696,2962.77272727273,2028.81818181818,44,0.01554,2.662,2832,0.9999
697,2191.45454545455,2835.77272727273,44,0.01414,6.446,3111,0.8952
